DATAFLOW,LAST UPDATE,freq,na_item,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2010,157920.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2011,165202.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2012,162587.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2013,159461.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2014,157821.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2015,169558.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2016,177438.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2017,194132.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2018,210927.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2019,225568.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,CZ,2020,215257.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CZ,2009,220549.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CZ,2010,223491.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CZ,2011,229685.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CZ,2012,232468.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CZ,2013,238114.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CZ,2014,252275.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CZ,2015,268798.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CZ,2016,272537.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CZ,2017,287770.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CZ,2018,302080.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,CZ,2019,317190.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2009,30390,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2010,31940,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2011,33550,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2012,34130,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2013,34860,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2014,36150,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2015,37050,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2016,38070,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2017,39530,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2018,40620,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2019,41800,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DE,2020,40490,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2009,2445730.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2010,2564400.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2011,2693560.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2012,2745310.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2013,2811350.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2014,2927430.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2015,3026180.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2016,3134740.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2017,3267160.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2018,3367860.0,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2019,3473350.0,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DE,2020,3367560.0,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DE,2009,2293660.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DE,2010,2437688.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DE,2011,2576805.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DE,2012,2636425.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DE,2013,2666454.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DE,2014,2807466.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DE,2015,2924099.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DE,2016,2976141.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DE,2017,3068995.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DE,2018,3158336.0,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DE,2019,3209111.7,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2009,41880,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2010,43840,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2011,44500,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2012,45530,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2013,46100,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2014,47090,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2015,48050,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2016,49420,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2017,51140,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2018,52180,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2019,53370,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,DK,2020,53600,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2009,231278.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2010,243165.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2011,247879.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2012,254578.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2013,258742.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2014,265757.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2015,273017.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2016,283109.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2017,294808.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2018,302328.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2019,310475.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,DK,2020,312516.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DK,2009,169443.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DK,2010,182565.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DK,2011,186639.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DK,2012,189401.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DK,2013,192801.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DK,2014,199349.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DK,2015,209583.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DK,2016,212729.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DK,2017,223267.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DK,2018,229975.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,DK,2019,238966.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2009,28130,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2010,28840,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2011,29470,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2012,29510,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2013,29740,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2014,30270,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2015,31070,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2016,31840,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2017,32960,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2018,33990,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2019,35010,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA,2020,33260,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2009,9212374.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2010,9472471.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2011,9746253.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2012,9781453.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2013,9877616.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2014,10131962.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2015,10522115.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2016,10816256.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2017,11222418.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2018,11600243.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2019,11982723.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA,2020,11400379.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA,2009,8779794.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA,2010,9102456.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA,2011,9389996.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA,2012,9518366.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA,2013,9572261.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA,2014,9910657.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA,2015,10475291.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA,2016,10591090.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA,2017,10888257.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA,2018,11238586.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA,2019,11618483.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2009,27750,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2010,28460,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2011,29180,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2012,29230,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2013,29480,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2014,30110,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2015,31070,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2016,31840,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2017,32960,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2018,33990,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2019,35010,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EA19,2020,33260,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2009,9272325.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2010,9533184.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2011,9797236.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2012,9836961.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2013,9935447.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2014,10168543.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2015,10522115.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2016,10816256.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2017,11222418.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2018,11600243.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2019,11982723.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EA19,2020,11400379.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA19,2009,8871935.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA19,2010,9200583.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA19,2011,9472518.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA19,2012,9606970.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA19,2013,9663986.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA19,2014,9971604.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA19,2015,10475291.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA19,2016,10591090.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA19,2017,10888257.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA19,2018,11238586.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EA19,2019,11618483.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2009,10580,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2010,11060,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2011,12540,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2012,13520,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2013,14320,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2014,15240,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2015,15710,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2016,16530,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2017,18120,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2018,19570,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2019,20930,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EE,2020,20190,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2009,14131.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2010,14741.1,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2011,16677.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2012,17916.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2013,18910.8,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2014,20048.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2015,20631.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2016,21747.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2017,23833.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2018,25817.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2019,27732.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EE,2020,26834.5,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EE,2009,20787.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EE,2010,22028.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EE,2011,24597.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EE,2012,25995.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EE,2013,26600.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EE,2014,28059.3,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EE,2015,28855.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EE,2016,29439.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EE,2017,31172.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EE,2018,33023.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EE,2019,34866.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2009,21390,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2010,20150,b
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2011,18310,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2012,17060,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2013,16400,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2014,16270,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2015,16300,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2016,16190,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2017,16450,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2018,16730,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2019,17090,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_EUR_HAB,EL,2020,15420,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2009,237534.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2010,224124.0,b
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2011,203308.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2012,188380.6,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2013,179884.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2014,177236.0,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2015,176368.9,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2016,174494.2,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2017,176903.4,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2018,179557.7,
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2019,183250.4,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MEUR,EL,2020,165326.4,p
ESTAT:TEC00001(1.0),21/10/21 23:00:00,A,B1GQ,CP_MPPS,EL,2009,256499.2,
