DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2011,75.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2012,75.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2013,75.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2014,74.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2015,74.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2016,74.6,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2017,73.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2018,73.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HR,2019,72.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2008,107.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2009,107.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2010,107.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2011,107.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2012,106.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2013,106.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2014,108.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2015,107.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2016,107.6,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2017,107.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2018,107.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,HU,2019,107.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2008,65.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2009,66.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2010,66.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2011,67.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2012,67.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2013,67.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2014,67.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2015,68.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2016,69.3,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2017,70.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2018,70.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IE,2019,71.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2008,3.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2009,3.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2010,3.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2011,3.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2012,3.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2013,3.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2014,3.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2015,3.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2016,3.3,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2017,3.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,IS,2018,3.5,
